"Timestamp","Unix Timestamp","DeviceID","Firmware","PD1 Peak value","Ammonia level","Room temperature","Probe laser temperature","Pump laser current","Probe laser current","testVolt","tosa1310pd","tosa1530pd","rosa1530pd","currentFb1530","currentFb1310","addonBMETemp","addonBMEHumidity","addonBMEPressure","addonCO2","addonNTCTemp"
"2025-06-13T00:59:50.034Z",1749776390.0349698,"HVAMMONIA03","null","null",1.4445901648847899,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:00:07.000Z",1749776407,"HVAMMONIA03","v1.20250314",0,1.6423303144498251,49.2901,"null",0.1091,"null",-4.784836743454545,-0.0007498265206607008,-0.0010931493154942174,-0.013890864120824829,-0.06152034539226835,-0.06146968143816965,29.638539393083192,35.45567513595213,1015.949604411174,768,5.013
"2025-06-13T01:02:26.303Z",1749776546.3037953,"HVAMMONIA03","null","null",1.881141907907131,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:04:30.689Z",1749776670.6896696,"HVAMMONIA03","null","null",1.9675892285745904,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:04:50.000Z",1749776690,"HVAMMONIA03","v1.20250314",0,1.9243655682408607,49.2871,"null",0.1093,"null",-4.784563158102412,-0.0007528067532547419,-0.0010925532689754092,-0.013867022260072501,-0.06152034539226835,-0.061465509112537994,29.633475586218992,35.58106886962148,1016.0232347106399,768,5.0126
"2025-06-13T01:07:10.604Z",1749776830.6048455,"HVAMMONIA03","null","null",1.4922213906740518,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:09:14.265Z",1749776954.2651234,"HVAMMONIA03","null","null",1.4113424713971903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:09:31.000Z",1749776971,"HVAMMONIA03","v1.20250314",0,1.451781931035621,49.2661,"null",0.1089,"null",-4.7846841555457305,-0.0007575751254052073,-0.001094937455050642,-0.013788940166108628,-0.061523921671381196,-0.061472065624244884,29.572709926549578,35.763991489265855,1016.0046446027435,768,5.0155
"2025-06-13T01:11:49.636Z",1749777109.6360903,"HVAMMONIA03","null","null",0.8410380959488548,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:13:54.724Z",1749777234.7242565,"HVAMMONIA03","null","null",0.7637304574673831,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:14:12.000Z",1749777252,"HVAMMONIA03","v1.20250314",0,0.802384276708119,49.3239,"null",0.1092,"null",-4.784507129729644,-0.0007563830323675909,-0.001091957222456601,-0.013912917842020731,-0.06152511376441881,-0.06147385376380131,29.552454715973,35.81545949490571,1016.0531134392579,768,5.0148
"2025-06-13T01:16:30.636Z",1749777390.6365614,"HVAMMONIA03","null","null",0.28141255243085045,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:18:36.673Z",1749777516.6734962,"HVAMMONIA03","null","null",0.26471871827417737,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:18:58.000Z",1749777538,"HVAMMONIA03","v1.20250314",0,0.27306563535251394,49.2894,"null",0.1092,"null",-4.784253213912632,-0.0007432700089538108,-0.001091957222456601,-0.013506414116193547,-0.061523921671381196,-0.06147444981032012,29.532199510053033,35.92387497368879,1016.1015775069183,1,5.0141
"2025-06-13T01:21:16.184Z",1749777676.1844294,"HVAMMONIA03","null","null",0.18951435717643225,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:23:20.951Z",1749777800.9511852,"HVAMMONIA03","null","null",0.15883302888322662,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:23:39.000Z",1749777819,"HVAMMONIA03","v1.20250314",0,0.17417369302982944,49.2948,"null",0.1091,"null",-4.784440372519538,-0.0007563830323675909,-0.0010937453620130256,-0.013759137840168219,-0.06151915329923073,-0.06147087353120727,29.48662531375885,35.99835234772431,1016.0807802772375,768,5.014
"2025-06-13T01:25:57.243Z",1749777957.2435424,"HVAMMONIA03","null","null",0.13910780645989945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:28:04.218Z",1749778084.218697,"HVAMMONIA03","null","null",0.10117800220961269,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:28:22.000Z",1749778102,"HVAMMONIA03","v1.20250314",0,0.12014290433475608,49.3121,"null",0.1096,"null",-4.784331892053115,-0.0007539988462923582,-0.0010925532689754092,-0.01397252249390155,-0.06152511376441881,-0.06147385376380131,29.451178732939297,36.07271649905165,1016.0494174660962,768,5.0128
"2025-06-13T01:30:41.353Z",1749778241.3538413,"HVAMMONIA03","null","null",0.06307184884895665,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:32:45.114Z",1749778365.114026,"HVAMMONIA03","null","null",0.05326940185509782,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:33:05.000Z",1749778385,"HVAMMONIA03","v1.20250314",0,0.05817062535202724,49.329,"null",0.1094,"null",-4.784607265544804,-0.0007653237301497137,-0.0010931493154942174,-0.013556482023773435,-0.06152570981093762,-0.061472065624244884,29.461306326003978,36.123867244797054,1016.1755080551807,768,5.0128
"2025-06-13T01:35:23.467Z",1749778523.4677892,"HVAMMONIA03","null","null",0.09086899778406639,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:37:27.524Z",1749778647.5246997,"HVAMMONIA03","null","null",0.05194818202217066,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:37:46.000Z",1749778666,"HVAMMONIA03","v1.20250314",0,0.07140858990311852,49.3386,"null",0.1092,"null",-4.784530375543878,-0.0007545948928111664,-0.001091957222456601,-0.01358747644275146,-0.06152272957834358,-0.06147385376380131,29.420795960730175,36.26088752627113,1016.1357515636879,768,5.0134
"2025-06-13T01:40:07.135Z",1749778807.1350904,"HVAMMONIA03","null","null",0.34237280015934296,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:42:10.563Z",1749778930.563443,"HVAMMONIA03","null","null",0.29273694585830956,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:42:30.000Z",1749778950,"HVAMMONIA03","v1.20250314",0,0.31755487300882623,49.3674,"null",0.109,"null",-4.784672830661873,-0.0007653237301497137,-0.001091957222456601,-0.013647677141151088,-0.06152511376441881,-0.06147385376380131,29.375221822061576,36.36376620504022,1016.1695871444896,768,5.0133
"2025-06-13T01:44:49.107Z",1749779089.1071615,"HVAMMONIA03","null","null",0.7532039883506605,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:46:54.064Z",1749779214.064282,"HVAMMONIA03","null","null",0.8896900913904716,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:47:11.000Z",1749779231,"HVAMMONIA03","v1.20250314",0,0.821447039870566,49.3794,"null",0.1092,"null",-4.784745548337168,-0.0007653237301497137,-0.0010913611759377929,-0.013808609701229298,-0.061523921671381196,-0.06146968143816965,29.334711496368982,36.46657700015681,1016.1298217090871,768,5.0128
"2025-06-13T01:49:31.173Z",1749779371.173602,"HVAMMONIA03","null","null",1.1251378952474518,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:51:35.269Z",1749779495.2699528,"HVAMMONIA03","null","null",1.3068296009430902,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:51:52.000Z",1749779512,"HVAMMONIA03","v1.20250314",0,1.215983748095271,49.3479,"null",0.1097,"null",-4.7845440846138105,-0.000762939544074481,-0.0010931493154942174,-0.01414060761220546,-0.06152630585745643,-0.06147444981032012,29.26381847122684,36.61514383420907,1016.1217016802526,768,5.0119
"2025-06-13T01:54:11.667Z",1749779651.6676202,"HVAMMONIA03","null","null",1.3025431601188304,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:56:16.677Z",1749779776.6777089,"HVAMMONIA03","null","null",1.6516967856993423,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T01:56:34.000Z",1749779794,"HVAMMONIA03","v1.20250314",0,1.4771199729090863,49.3571,"null",0.1095,"null",-4.784668062289723,-0.0007653237301497137,-0.001091957222456601,-0.013654233652857978,-0.06152332562486239,-0.06147087353120727,29.289137402229244,36.569407710220496,1016.1636365303873,768,5.0126
"2025-06-13T01:58:54.277Z",1749779934.2779112,"HVAMMONIA03","null","null",1.647278951517657,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:01:00.666Z",1749780060.6669607,"HVAMMONIA03","null","null",2.050784866227652,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:01:17.000Z",1749780077,"HVAMMONIA03","v1.20250314",0,1.8490319088726546,49.3777,"null",0.1095,"null",-4.784660909731497,-0.0007545948928111664,-0.0010907651294189845,-0.013723971095558535,-0.06152034539226835,-0.06146968143816965,29.18786172187538,36.786453387499876,1016.1324932777309,768,5.0118
"2025-06-13T02:03:37.920Z",1749780217.9206033,"HVAMMONIA03","null","null",1.3428540617661404,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:05:44.166Z",1749780344.1660519,"HVAMMONIA03","null","null",1.6684404726056412,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:06:01.000Z",1749780361,"HVAMMONIA03","v1.20250314",0,1.505647267185891,49.3392,"null",0.1093,"null",-4.784616802289105,-0.0007599593114804401,-0.0010925532689754092,-0.013593436907939542,-0.06152511376441881,-0.06147444981032012,29.0916499333689,36.946467915034845,1016.0823906209006,768,5.0125
"2025-06-13T02:08:20.479Z",1749780500.4796975,"HVAMMONIA03","null","null",0.7583049272702448,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:10:25.434Z",1749780625.434411,"HVAMMONIA03","null","null",1.0882987089532716,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:10:45.000Z",1749780645,"HVAMMONIA03","v1.20250314",0,0.9233018181117583,49.3348,"null",0.1094,"null",-4.784594748567909,-0.0007545948928111664,-0.0010937453620130256,-0.013853313190139912,-0.06152630585745643,-0.061472065624244884,29.051139738061465,37.01501613527409,1016.1791627877116,768,5.0115
"2025-06-13T02:13:05.483Z",1749780785.4832978,"HVAMMONIA03","null","null",0.2505051562628194,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:15:09.124Z",1749780909.1244223,"HVAMMONIA03","null","null",0.328126328394544,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:15:26.000Z",1749780926,"HVAMMONIA03","v1.20250314",0,0.2893157423286817,49.2934,"null",0.1093,"null",-4.784782503221334,-0.0007689000092625629,-0.0010931493154942174,-0.013677479467091497,-0.06152153748530596,-0.06147027748468846,28.99037448002491,37.12918453602671,1016.133115351522,768,5.0104
"2025-06-13T02:17:46.819Z",1749781066.8198442,"HVAMMONIA03","null","null",0.23704969233296921,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
