time;pd1;pd2;temp
1745366304,6857648;-0,41929217826798615;-0,8353159753766575;27,395389107110542
1745366304,7881904;-0,41931564213253253;-0,8352774254828328;27,440106720466822
1745366304,8906162;-0,41929494791897576;-0,8362882903446549;27,598141206455857
1745366304,993042;-0,41928035107328865;-0,8351237864331665;27,702902728254116
1745366305,0954676;-0,4192926373530037;-0,8354864984597152;27,769834183878192
1745366305,1978934;-0,41931574739812444;-0,8360701375658367;27,81172348830535
1745366305,3003192;-0,4193133748102799;-0,8354124074302104;27,749402123306695
1745366305,4027448;-0,41931069415271294;-0,8350610313677815;27,676865475694044
1745366305,5051706;-0,4193119372066231;-0,835647254146881;27,61437959734404
1745366305,6075964;-0,41931210664777985;-0,8356178430472915;27,532082534818596
1745366305,710022;-0,4193132108858907;-0,8348397244367743;27,442860849263194
1745366305,8124478;-0,41931431760785404;-0,8349785839922936;27,405760449986463
1745366305,9148734;-0,4193211632209898;-0,8335188787905456;27,366579087761174
1745366306,0172992;-0,4193031500430811;-0,8330160431107319;27,275207758818592
1745366306,119725;-0,4193234295259021;-0,8316192079992137;27,235435018800455
1745366306,2221506;-0,4193209975115935;-0,8306206229241287;27,184275663831823
1745366306,3245764;-0,419303306658299;-0,8291832054715074;27,100601280405932
1745366306,4270022;-0,41930924519084134;-0,8287530018816335;27,02881313471692
1745366306,5294278;-0,4193233475974398;-0,8279592526773294;26,991402532430175
1745366306,6318536;-0,41932206645476705;-0,8278206520983002;26,951289971838154
1745366306,7342794;-0,4193063457714991;-0,8276964082584314;26,907942393648323
1745366306,836705;-0,4192990698719412;-0,8274603270756699;26,87029243242602
1745366306,9391308;-0,41931358408838426;-0,8278337929399516;26,851667134102264
1745366307,0415566;-0,4193204636409483;-0,827553987578687;26,84815341352084
1745366307,1439822;-0,4192988058181076;-0,8275867716538094;26,840825873065636
1745366307,246408;-0,4193208777839961;-0,8263312678327218;26,753108306419264
1745366307,3488338;-0,41932992697366667;-0,8248132662654973;26,623954661670137
1745366307,4512594;-0,419316686752847;-0,8232741146344722;26,48412635589572
1745366307,5536852;-0,41929950659475157;-0,8221148032189762;26,24054864201751
1745366307,6561108;-0,419295694900773;-0,8217889249502718;25,665870045576444
1745366307,7585366;-0,41930896528139594;-0,8222303085242544;25,403552265289488
1745366307,8609624;-0,41930209391077883;-0,6608258776615533;25,1281127514629
1745366307,963388;-0,4195070940309588;-0,47308681335128616;24,83453712723287
1745366308,0658138;-0,4198044352289699;-0,42156482820226887;24,631333944572905
1745366308,1682396;-0,4198124293589404;-0,42148707369079064;24,49010769370146
1745366308,2706652;-0,41983338902752165;-0,42149640506105585;24,348881442830017
1745366308,373091;-0,41983019400220023;-0,4215002477763117;24,207655191958573
1745366308,4755168;-0,4198464265209185;-0,42149260732076027;24,063063781759286
1745366308,5779424;-0,419855349886971;-0,4214970690037866;23,915838518054723
1745366308,6803682;-0,4198393212766316;-0,4214750301123559;23,76861325435016
1745366308,782794;-0,4198297805912682;-0,42147249681660026;23,621387990645598
1745366308,8852196;-0,4198424698313733;-0,4214611673780932;23,469701477884158
1745366308,9876454;-0,4198439459797068;-0,42144535878202655;23,315340563610132
1745366309,0900712;-0,4198421130556505;-0,4214378080344003;23,160979649336106
1745366309,1924968;-0,41984369449349607;-0,42142937405657627;23,006618735062084
1745366309,2949226;-0,41984332194930035;-0,42141102641090267;22,85804165217724
1745366309,3973482;-0,4182064034695779;-0,42149807311465703;22,709598274485955
1745366309,499774;-0,40860285631890614;-0,4219896525383818;22,561154896794676
1745366309,6021998;-0,40695817501935555;-0,4221516404914561;22,441844713830008
1745366309,7046254;-0,40691813081167355;-0,42221170680297915;22,343163639026297
1745366309,8070512;-0,406960525912344;-0,4222564808531131;22,24448256422259
1745366309,909477;-0,4067883327143009;-0,4222943326819289;22,14580148941888
1745366310,0119026;-0,40698408951676623;-0,42229325658217415;22,06437660066214
1745366310,1143284;-0,4070198955914211;-0,4222888257847816;21,99640053889354
1745366310,2167542;-0,4070921881379516;-0,42228336143750567;21,92842447712494
1745366310,3191798;-0,40749716714775797;-0,4222895207056046;21,860448415356338
1745366310,4216056;-0,4078588301148791;-0,4223020695376199;21,810153331950072
1745366310,5240314;-0,4075544503476649;-0,42228476390009134;21,774347866395427
1745366310,626457;-0,4071998599362183;-0,4222818245884189;21,73854240084078
1745366310,7288828;-0,407175399050843;-0,4223175339016003;21,702736935286133
1745366310,8313086;-0,4074174424210794;-0,42228303706612275;21,687462334823003
1745366310,9337342;-0,40754380391711426;-0,42230188673652247;21,691446344825785
1745366311,03616;-0,4075560749669138;-0,42231065005189067;21,695430354828567
1745366311,1385856;-0,4074818998785203;-0,4223392845307646;21,699414364831345
1745366311,2410114;-0,4072985332001718;-0,42234888709145757;21,724722608123415
1745366311,3434372;-0,4071539709083563;-0,42233892393031547;21,771041162279904
1745366311,4458628;-0,40726124431808514;-0,42233482930703337;21,81735971643639
1745366311,5482886;-0,407599948824282;-0,4223364055825293;21,863678270592878
1745366311,6507144;-0,4078648377432108;-0,4223315367183733;21,931165618651182
1745366311,75314;-0,4076631810542869;-0,4223310143219636;22,017495888971688
1745366311,8555658;-0,4072999279521594;-0,4224124283593751;22,103826159292193
1745366311,9579916;-0,4084103447967149;-0,42292359883337816;22,1901564296127
1745366312,0604172;-0,41000819469477917;-0,4230197526325537;22,298555733089064
1745366312,162843;-0,4095190007907993;-0,4230335087182284;22,429294279581523
1745366312,2652688;-0,40918421476257183;-0,42303635252974037;22,560032826073986
1745366312,3676944;-0,4092789732786947;-0,42303814118238464;22,690771372566445
1745366312,4701202;-0,408409428322678;-0,4230335156328245;22,835594568045497
1745366312,572546;-0,40787383096359736;-0,42302431346984437;22,993329853330394
1745366312,6749716;-0,4081491295849713;-0,42303176566938044;23,151065138615284
1745366312,7773974;-0,40864469278902366;-0,42303544690959116;23,308800423900177
1745366312,8798232;-0,40876448379259334;-0,4230057079998839;23,469789780074223
1745366312,9822488;-0,40833138922650963;-0,4229812009701042;23,633686903611803
1745366313,0846746;-0,40773225154300397;-0,42298459842169084;23,797584027149384
1745366313,1871002;-0,4081931664004907;-0,42298677768815646;23,961481150686964
1745366313,289526;-0,41008931100160706;-0,42300025601181745;24,12591240884718
1745366313,3919518;-0,41018593313057455;-0,4229741177471113;24,290929592008908
1745366313,4943774;-0,4085618369148861;-0,42295945033660626;24,45594677517064
1745366313,5968032;-0,409594114537493;-0,42314388633400957;24,620963958332368
1745366313,699229;-0,4101739809518569;-0,4233509961575998;24,788470175086488
1745366313,8016546;-0,4107777047069828;-0,42340403820952843;24,958652644448424
1745366313,9040804;-0,412040379730562;-0,4233697766841958;25,128835113810357
1745366314,0065062;-0,41259148956665603;-0,423337864696606;25,29901758317229
1745366314,1089318;-0,4116331982477257;-0,4233297854135145;25,445310841053633
1745366314,2113576;-0,41060673391657776;-0,42333743213768515;25,58714414368021
1745366314,3137834;-0,41030150846483193;-0,42333060232771397;25,72897744630679
1745366314,416209;-0,4102361118434483;-0,4233287479459989;25,87081074893337
1745366314,5186348;-0,41023158715866925;-0,42331460830606427;25,99443589095701
1745366314,6210606;-0,41022930537897234;-0,42333131265604923;26,11445893827425
1745366314,7234862;-0,4102519294088289;-0,4233006479681755;26,23448198559149
1745366314,825912;-0,410716760988537;-0,4232917386216912;26,35450503290873
1745366314,9283376;-0,41177722143904355;-0,42329786938213015;26,45277387963888
1745366315,0307634;-0,41197672185865364;-0,42330519103382375;26,54689228868687
1745366315,1331892;-0,412190359200072;-0,42332649305278475;26,64101069773486
1745366315,2356148;-0,4129630591051627;-0,42335294202746393;26,73512910678285
1745366315,3380406;-0,4128240962452691;-0,4234031116079167;26,807611609494177
1745366315,4404664;-0,411806459904987;-0,4235923138407348;26,87553012191863
1745366315,542892;-0,4083159858292449;-0,4238535261541524;26,943448634343085
1745366315,6453178;-0,4079724626101526;-0,42398912742484673;27,011367146767537
1745366315,7477436;-0,4078937031517571;-0,42404670187919746;27,05737897769382
1745366315,8501692;-0,40766532411727585;-0,42403873628884714;27,09774981497265
1745366315,952595;-0,40642491950503307;-0,42403298525721145;27,138120652251487
1745366316,0550208;-0,40586449569568844;-0,42405784776968;27,17849148953032
1745366316,1574464;-0,4057917476439456;-0,424070589676297;27,19786827857024
1745366316,2598722;-0,4059431459111944;-0,4240712189826573;27,211399967179933
1745366316,362298;-0,4067322083239536;-0,42407429367563115;27,22493165578963
1745366316,4647236;-0,40786606232432326;-0,4240646607964958;27,23846334439932
1745366316,5671494;-0,4078222553653313;-0,42404495804591347;27,233044955770723
1745366316,669575;-0,4069524971133312;-0,42402567915130585;27,22191428136924
1745366316,7720008;-0,4090143915522708;-0,4239982004499672;27,21078360696776
1745366316,8744266;-0,40772772974791927;-0,4239846328386735;27,199652932566277
1745366316,9768522;-0,40918229404355233;-0,42399582800227753;27,171751787665894
1745366317,079278;-0,40938871587556724;-0,4240074159869593;27,138971248942763
1745366317,1817038;-0,4069264765666796;-0,4247370838786749;27,106190710219636
1745366317,2841294;-0,4036799251381586;-0,425350588262096;27,07341017149651
1745366317,3865552;-0,4028360583535666;-0,4255914373977247;27,03007929881198
1745366317,488981;-0,4040965131669931;-0,42565397864060306;26,984121933138407
1745366317,5914066;-0,40505820613599985;-0,42568527209169105;26,938164567464835
1745366317,6938324;-0,4050845574441241;-0,42570135249734153;26,892207201791262
1745366317,7962582;-0,4053879075920749;-0,42569751373339193;26,841414057196772
1745366317,8986838;-0,4055084226943264;-0,4256840914853098;26,789163884717954
1745366318,0011096;-0,4052721299729336;-0,4257324352988724;26,736913712239133
1745366318,1035354;-0,4089942753838847;-0,425699405627231;26,684663539760315
1745366318,205961;-0,4104355950228314;-0,42570506768900224;26,63013033611117
1745366318,3083868;-0,41082262685407167;-0,42569168103146154;26,56864128567285
1745366318,4108124;-0,41063887970969565;-0,4256884478139337;26,50715223523453
1745366318,5132382;-0,4097274092616694;-0,42570004603421147;26,44566318479621
1745366318,615664;-0,408962933459842;-0,42571269834008213;26,384174134357888
1745366318,7180896;-0,4095210726166745;-0,42571941132994123;26,311231486662546
1745366318,8205154;-0,4101357363424192;-0,4257081355881765;26,23583285874716
1745366318,9229412;-0,41039513501074104;-0,42572055157301497;26,160434230831772
1745366319,0253668;-0,40969931716887087;-0,42571320933929396;26,08503560291639
1745366319,1277926;-0,4102439014447975;-0,42573192039952473;26,008773306781205
1745366319,2302184;-0,40865085972529674;-0,4257024107687538;25,932308946206422
1745366319,332644;-0,40954706921808565;-0,4256742096398851;25,85584458563164
1745366319,4350698;-0,4083695922821058;-0,4256848117458927;25,77938022505686
1745366319,5374956;-0,4076891203434354;-0,4256853285801429;25,70480784876047
1745366319,6399212;-0,4068343402977028;-0,42567061520251587;25,630776653763018
1745366319,742347;-0,40493290687164146;-0,4256605109754068;25,556745458765562
1745366319,8447728;-0,4046729551126331;-0,4256434794834081;25,482714263768106
1745366319,9471984;-0,4033184292706178;-0,4256341161593274;25,41200604995842
1745366320,0496242;-0,402426917694415;-0,42560481205150624;25,342553370421975
1745366320,1520498;-0,4038241637847829;-0,4255835818105572;25,273100690885528
1745366320,2544756;-0,402642028934055;-0,4255898198871043;25,20364801134908
1745366320,3569014;-0,40275786097339705;-0,42562142243666756;25,13898584486682
1745366320,459327;-0,40350180716120587;-0,4255938687945704;25,076447491150965
1745366320,5617528;-0,40432449101195717;-0,42556803740611104;25,013909137435103
1745366320,6641786;-0,40380985643218414;-0,42556594692766003;24,95137078371925
1745366320,7666042;-0,4029715044222974;-0,42557352584972685;24,89606964492864
1745366320,86903;-0,40313808609091073;-0,4255660548706229;24,844186539272233
1745366320,9714558;-0,40343856157396196;-0,4255509883822189;24,792303433615825
1745366321,0738814;-0,4037929051719656;-0,42555025579863087;24,74042032795942
1745366321,1763072;-0,403980004884727;-0,42554226120971783;24,695730202575476
1745366321,278733;-0,4039765209964544;-0,4255073482777113;24,65497475111702
1745366321,3811586;-0,40388877990355343;-0,42552125845097605;24,614219299658565
1745366321,4835844;-0,403695064307636;-0,42552185822485006;24,57346384820011
1745366321,5860102;-0,40342582968840357;-0,4255339948733984;24,54159979681429
1745366321,6884358;-0,4031847036935711;-0,42555044333770214;24,51375834392365
1745366321,7908616;-0,4030641516320778;-0,4255428526410894;24,485916891033014
1745366321,8932872;-0,4034842579423236;-0,425548821212917;24,45807543814238
1745366321,995713;-0,40450527440426637;-0,42558033361278275;24,439291625475825
1745366322,0981388;-0,4045268152425081;-0,42559422424137794;24,425432567752186
1745366322,2005644;-0,4030373892542174;-0,4255810263443068;24,411573510028543
1745366322,3029902;-0,4025216523977656;-0,4255648640888889;24,3977144523049
1745366322,405416;-0,4027811326406551;-0,4255742743566253;24,386602530934756
1745366322,5078416;-0,4047321400834804;-0,4255951982045629;24,3840255657618
1745366322,6102674;-0,40294170341948515;-0,4256098418701941;24,381448600588843
1745366322,7126932;-0,40292902508909556;-0,4256186473004427;24,378871635415887
1745366322,8151188;-0,4048382362979303;-0,42564454500108384;24,3782694067998
1745366322,9175446;-0,4054436251968197;-0,4256659833657681;24,38502331020236
1745366323,0199704;-0,40516859290423757;-0,42567894440442716;24,39177721360492
1745366323,122396;-0,40557211578320024;-0,42568477035311864;24,398531117007483
1745366323,2248218;-0,40704932447882985;-0,42568871492988836;24,405285020410044
1745366323,3272476;-0,40796876925730263;-0,4257048387727562;24,422325568973463
1745366323,4296732;-0,40698899748829553;-0,4257239153615893;24,440685662038565
1745366323,532099;-0,4072425418626888;-0,42570122414578443;24,45904575510367
1745366323,6345246;-0,40951229295339264;-0,4257018341134378;24,478225420501435
1745366323,7369504;-0,40872504648938707;-0,42571936618267936;24,500610919386098
1745366323,8393762;-0,40776602652148064;-0,4257207586872362;24,522996418270765
1745366323,9418018;-0,40791716029852937;-0,4257159214010843;24,54538191715543
1745366324,0442276;-0,4089700097544719;-0,42570863456076896;24,567767416040095
1745366324,1466534;-0,4108319711784167;-0,42571163710185517;24,594907264113985
1745366324,249079;-0,4109429662420778;-0,42571376413658973;24,623243577823153
1745366324,3515048;-0,4092386180001004;-0,4257054993165207;24,65157989153232
1745366324,4539306;-0,4085811721007941;-0,4257051273086231;24,679916205241494
1745366324,5563562;-0,40834457570446453;-0,4257231685371233;24,708648638734935
1745366324,658782;-0,40841407897411114;-0,4257023210379066;24,737523792145062
1745366324,7612078;-0,408790272465518;-0,42569366046832025;24,766398945555192
1745366324,8636334;-0,4092779765437631;-0,4257112740965829;24,795274098965326
1745366324,9660592;-0,40980711509028267;-0,4257132192997548;24,82451045031707
1745366325,068485;-0,410375104896434;-0,42570577474445603;24,854412569182678
1745366325,1709106;-0,41088295243567646;-0,4256941865337097;24,88431468804829
1745366325,2733364;-0,4113002034234571;-0,4256828701375681;24,914216806913895
1745366325,375762;-0,41139583760646525;-0,4256721346335002;24,94409085958622
1745366325,4781878;-0,4111053459862846;-0,42567238979403205;24,972915800786765
1745366325,5806136;-0,41061915111849795;-0,42567301342901215;25,001740741987312
1745366325,6830392;-0,410125808051551;-0,4256678665279976;25,030565683187856
1745366325,785465;-0,40973459804755163;-0,425675090854941;25,059390624388403
1745366325,8878908;-0,4093555602199694;-0,42566641687491724;25,08762851789857
1745366325,9903164;-0,40896393926942515;-0,42566842473816147;25,11563750406191
1745366326,0927422;-0,40876030138531133;-0,4257260192912441;25,143646490225258
1745366326,195168;-0,4085725537557796;-0,42577993088279315;25,1716554763886
1745366326,2975936;-0,40850427137503575;-0,42579933693031813;25,195115056384264
1745366326,4000194;-0,4084928774969306;-0,42576922362259456;25,21674053766237
1745366326,5024452;-0,4086122451799424;-0,42576696516462886;25,23836601894048
1745366326,6048708;-0,4088582263927446;-0,42577910237154004;25,259991500218582
1745366326,7072966;-0,4091554766195084;-0,42577405370127;25,280516457438516
1745366326,8097224;-0,40949127892401843;-0,42576340843838867;25,29878602921667
1745366326,912148;-0,40993345253238306;-0,4257665255387099;25,317055600994827
1745366327,0145738;-0,4105374491820595;-0,4257708466850453;25,335325172772983
1745366327,1169994;-0,41142935453185836;-0,4257793722351065;25,351767375051853
1745366327,2194252;-0,41177791986000134;-0,4257636804240268;25,364043287404513
1745366327,321851;-0,41136282462741797;-0,42578965570851973;25,37631919975717
1745366327,4242766;-0,41097934805196445;-0,4257835729880467;25,38859511210983
1745366327,5267024;-0,41058527339425266;-0,42579277960537626;25,39934569030508
1745366327,6291282;-0,4103544447477915;-0,4257990540750824;25,405572304826496
1745366327,7315538;-0,4103820031554166;-0,42578726623104973;25,411798919347913
1745366327,8339796;-0,41061357809231697;-0,42578008811828033;25,41802553386933
1745366327,9364054;-0,41098099796898385;-0,4257724631632881;25,423195758314126
1745366328,038831;-0,4114300780025837;-0,4257365576716657;25,4235315866151
1745366328,1412568;-0,4117743895934043;-0,4257271586864357;25,42386741491607
1745366328,2436826;-0,411416599220606;-0,42573255222047757;25,424203243217043
1745366328,3461082;-0,41041275717801373;-0,42574442131272405;25,424539071518016
1745366328,448534;-0,40976154330085734;-0,42574883258369556;25,419923268123853
1745366328,5509598;-0,40926723676314375;-0,4257334284881443;25,414718026281427
1745366328,6533854;-0,4089603282953927;-0,4257243563878636;25,409512784439006
1745366328,7558112;-0,40883802530008556;-0,4257342940576558;25,40430754259658
1745366328,8582368;-0,40893043314554106;-0,4257434332261325;25,39479855627305
1745366328,9606626;-0,4092722723266058;-0,42574386519821683;25,38501180104199
1745366329,0630884;-0,41012494179369074;-0,4257431338710497;25,375225045810932
1745366329,165514;-0,41169226935033454;-0,42573774705641504;25,365438290579874
1745366329,2679398;-0,4123521646847305;-0,4257253947892098;25,353042941980913
1745366329,3703656;-0,4107608457097543;-0,4257205238332009;25,340316147458203
1745366329,4727912;-0,4102536342287295;-0,4257207091615832;25,32758935293549
1745366329,575217;-0,410283017810621;-0,42575574343230005;25,314862558412777
1745366329,6776428;-0,4105851018975019;-0,42573026794990315;25,30008218162002
1745366329,7800684;-0,4117045130043232;-0,4257315818444484;25,2848351711397
1745366329,8824942;-0,41409786536860044;-0,4257022788315265;25,26958816065938
1745366329,98492;-0,4133871922708287;-0,4256936494195831;25,254341150179066
1745366330,0873456;-0,41171887782150557;-0,4256976158258457;25,238050288367493
1745366330,1897714;-0,41119131553745747;-0,42568132295252614;25,22143511832495
1745366330,2921972;-0,4111118220984021;-0,42566000159218276;25,20481994828241
1745366330,3946228;-0,4118975690492161;-0,425670812610618;25,188204778239868
1745366330,4970486;-0,41409205431929713;-0,42568326401196505;25,171671926435803
1745366330,5994742;-0,4130123883454378;-0,4256679229473237;25,155176035798185
1745366330,7019;-0,4115991204350802;-0,4256704602326205;25,138680145160563
1745366330,8043258;-0,41084359007312976;-0,425683057014094;25,122184254522946
1745366330,9067514;-0,410666733772202;-0,42568498259597104;25,106039455395106
1745366331,0091772;-0,4112592227524607;-0,4256493784343994;25,09009856742825
1745366331,111603;-0,41337465033872883;-0,4256227182905183;25,07415767946139
1745366331,2140286;-0,41398968408064507;-0,42562827397082487;25,058216791494534
1745366331,3164544;-0,4125023203079678;-0,4256352665644908;25,042492988213155
1745366331,4188802;-0,41176151409475964;-0,4256240268667867;25,02690576324772
1745366331,5213058;-0,41124482633731513;-0,42563312309251145;25,011318538282282
1745366331,6237316;-0,41089919702936467;-0,42560727942308163;24,995731313316842
1745366331,7261574;-0,4112646643594058;-0,4255963450966166;24,98331785519395
1745366331,828583;-0,41287191350190594;-0,4255983598244667;24,97124109062274
1745366331,9310088;-0,41414337991616473;-0,42560233314450124;24,95916432605153
1745366332,0334346;-0,4128925596547072;-0,4255979710710426;24,94708756148032
1745366332,1358602;-0,4117278886544478;-0,42563002274975903;24,937162222064153
1745366332,238286;-0,41118082955867874;-0,42563956717840695;24,927539097719382
1745366332,3407118;-0,41088898265422463;-0,42561909270122944;24,917915973374612
1745366332,4431374;-0,4108313217393747;-0,42561368977416497;24,90829284902984
1745366332,5455632;-0,41098187804789515;-0,42563002444635506;24,901205798512997
1745366332,6479888;-0,4113214275789073;-0,42561400395788773;24,89453970653375
1745366332,7504146;-0,4118740012034601;-0,42560395834018155;24,8878736145545
1745366332,8528404;-0,41362024270916325;-0,42561752577175715;24,881207522575256
1745366332,955266;-0,41369292546764375;-0,42563161747342093;24,876967217219317
1745366333,0576918;-0,4126685204218223;-0,42563714324957386;24,873309421706676
1745366333,1601176;-0,41199506650605155;-0,4256258628823819;24,869651626194035
1745366333,2625432;-0,411605988526674;-0,4256224968270809;24,865993830681393
1745366333,364969;-0,41136478303690266;-0,425626526000167;24,863382891725017
1745366333,4673948;-0,4112345250975524;-0,42561617297733173;24,86199573714885
1745366333,5698204;-0,41119268938349257;-0,4256047722867852;24,86060858257268
1745366333,6722462;-0,41119069760934046;-0,425602001811924;24,859221427996513
1745366333,774672;-0,4112660947013753;-0,4255747606170136;24,86042244071862
1745366333,8770976;-0,41159531188374143;-0,4255521392016133;24,861764332468073
1745366333,9795234;-0,41238905683752863;-0,42557536420425945;24,86310622421753
1745366334,0819492;-0,4138531897851428;-0,4255719710803948;24,86474976704409
1745366334,1843748;-0,4124477670262371;-0,42560155496321717;24,868112645030642
1745366334,2868006;-0,41127352451053245;-0,4256097735223967;24,871475523017192
1745366334,3892262;-0,4107906205381857;-0,4256046121529018;24,874838401003746
1745366334,491652;-0,41070137946959573;-0,425612050462342;24,878356128611095
1745366334,5940778;-0,41069237273605713;-0,4256139853005569;24,88339682834443
1745366334,6965034;-0,410643627246968;-0,42561578950209306;24,888437528077763
1745366334,7989292;-0,4106689514311381;-0,42561787787413663;24,893478227811094
1745366334,901355;-0,41116858876179646;-0,4255906787377256;24,898570835044428
1745366335,0037806;-0,4124033460066209;-0,425590309745174;24,904856306968902
1745366335,1062064;-0,41362452755789514;-0,4255939037315731;24,91114177889338
1745366335,2086322;-0,4117410744697288;-0,4255939037315731;24,91742725081786
1745366335,3110578;-0,41113515549534496;-0,4256270357439757;24,923724115917747
1745366335,4134836;-0,41096331588842483;-0,42560016397019984;24,931386291500754
1745366335,5159094;-0,4110600322699477;-0,42556479956797244;24,93904846708376
1745366335,618335;-0,41147472214961234;-0,4255758136997361;24,946710642666773
1745366335,7207608;-0,41223343719081473;-0,4255886123594397;24,954049387990555
1745366335,8231866;-0,4128441494271251;-0,4255776164805615;24,960729645670444
1745366335,9256122;-0,4123249356834737;-0,42557130721218966;24,967409903350333
1745366336,028038;-0,41058430286222;-0,42556958661820754;24,974090161030222
1745366336,1304636;-0,41045830093487595;-0,4255776830316808;24,98077041871011
1745366336,2328894;-0,41087865965846737;-0,42555915864038335;24,98780936267615
1745366336,3353152;-0,41141768814858815;-0,42551988810168195;24,994859501580116
1745366336,4377408;-0,4128415777340969;-0,4255334425802951;25,00190964048408
1745366336,5401666;-0,4129599035326783;-0,42552678005738465;25,008959779388046
1745366336,6425924;-0,41154977056705094;-0,4255059911151379;25,015384427694592
1745366336,745018;-0,410851320140422;-0,42549643899084477;25,021779915773685
1745366336,8474438;-0,4109726591230689;-0,42549716616600336;25,028175403852778
1745366336,9498696;-0,41157551460434627;-0,42549595176541416;25,03457089193187
1745366337,0522952;-0,4125508917886364;-0,42549643466258996;25,04029518099087
1745366337,154721;-0,41253091047050794;-0,42550505735443056;25,045931743422795
1745366337,2571468;-0,40957315539739536;-0,4254844377475287;25,051568305854722
1745366337,3595724;-0,408608788914978;-0,42551535472219143;25,05720486828665
1745366337,4619982;-0,4081710711029123;-0,4255283618406378;25,061670216798955
1745366337,564424;-0,4082969752365731;-0,42550906781677567;25,06590014771899
1745366337,6668496;-0,40975050944486224;-0,4255369252370055;25,07013007863903
1745366337,7692754;-0,407875892767722;-0,42553725017331034;25,074360009559065
1745366337,871701;-0,40593349853874205;-0,4255347537254933;25,07801978732617
1745366337,9741268;-0,40540996886721614;-0,4255398759144191;25,081078519096607
1745366338,0765526;-0,40575126477580764;-0,4255437375092413;25,084137250867045
1745366338,1789782;-0,4070114593599275;-0,42553762578731424;25,08719598263748
1745366338,281404;-0,40784514097408103;-0,42552348810470825;25,090109623073417
1745366338,3838298;-0,4057406999741142;-0,42552487310402143;25,091986596326738
1745366338,4862554;-0,404133855224426;-0,42553977774651175;25,093863569580055
1745366338,5886812;-0,4034185059318712;-0,4255656477106786;25,095740542833376
1745366338,691107;-0,4034919399308765;-0,4255605638184398;25,097617516086693
1745366338,7935326;-0,404946895223892;-0,42558183907313357;25,098553166971083
1745366338,8959584;-0,405357550005543;-0,42561245406848236;25,099274696290337
1745366338,9983842;-0,40413289682441395;-0,4256376256940403;25,09999622560959
1745366339,1008098;-0,4037083314753392;-0,4256327309767597;25,100717754928844
